51.9018
51.9018
51.9212
52.6587
53.2043
53.3433
53.3464
53.3509
53.3531
53.378
53.3891
0
0
0
0
52.1396
52.1396
52.6766
53.1442
53.1454
53.1545
53.163
53.1855
53.2469
53.2557
53.2812
53.3027
53.3027
53.3206
53.3206
53.3223
53.3223
53.3281
53.334
53.334
53.334
53.3395
53.3397
53.3433
53.3433
53.347
53.3531
53.3629
53.3632
53.3632
53.3725
53.373
53.3743
53.378
53.3786
53.3816
53.387
53.3909
53.2736
